Score,Název,IČO,Město,Kraj,Email,Telefon,Typ,Tier
80,Lékárna LEMON,06084567,Opava,Moravskoslezský kraj,opava.olomoucka@lekarnalemon.cz,553 652 506,Lékárna,Tier 2
80,Lékárna LEMON,06084567,Zlín,Olomoucký kraj,Zlin.malenovice@lekarnalemon.cz,727 922 611,Lékárna,Tier 2
80,Lékárna LEMON,06084567,Zlín,Olomoucký kraj,zlin.prima@lekarnalemon.cz,725 314 821,Lékárna,Tier 2
80,Lékárna LEMON,06084567,Karviná,Moravskoslezský kraj,karvina.zizkova@lekarnalemon.cz,777 311 514,Lékárna,Tier 2
80,Lékárna Masarykova,26725754,Opava,Moravskoslezský kraj,opava.masarykova@benu.cz,605 530 481,Lékárna,Tier 2
80,Lékárna MEDICENTRUM,26172925,Mělník,Středočeský kraj,melnik.nemocnicni@lekarnalemon.cz,326723019,Lékárna,Tier 3
80,Lékárna Medipoint,02734125,Frýdek-Místek,Moravskoslezský kraj,hajkova@medi-point.cz,733 659 652,Lékárna,Tier 2
80,LÉKÁRNA MENORA,03326161,Plzeň,Plzeňský kraj,menora.plzen@lekia.cz,702143788,Lékárna,Tier 1
80,LÉKÁRNA MODRÝ PAVILON,47975938,Ostrava,Moravskoslezský kraj,lekarna@modrypavilon.cz,597 011 285,Lékárna,Tier 1
80,Lékárna Na Dědině,25134221,Praha,Praha,hubbell@volny.cz,233 310 804,Lékárna,Tier 1
80,LÉKÁRNA NA FLORENCI,25293117,Praha,Praha,pharmamed@volny.cz,224 255 033,Lékárna,Tier 1
80,Lékárna Na Hvězdové,27755053,Znojmo,Jihomoravský kraj,nahvezdove@lekarnaznojmo.cz,515 248 444,Lékárna,Tier 2
80,Lékárna Na Nábřeží,29459648,Valašské Meziříčí,Olomoucký kraj,info@lekarna-nanabrezi.cz,571 621 807,Lékárna s OOVL,Tier 3
80,Lékárna Na náměstí,29155070,Chomutov,Ústecký kraj,chomutov@urticapharm.cz,727 815 319,Lékárna,Tier 2
80,Lékárna Na náměstí,27695735,Kuřim,Jihomoravský kraj,"leknamesti@volny.cz, namesti@lekarnakurim.cz","541 231 654, 606 548 969",Lékárna s OOVL,Tier 3
80,Lékárna Na Obilním trhu,02133997,Brno,Jihomoravský kraj,lek.obilnak@centrum.cz,541213861,Lékárna,Tier 1
80,Lékárna Na Štolcové,12425842,Brno,Jihomoravský kraj,markova.vera@tiscali.cz,548 535 139,Lékárna,Tier 1
80,Lékárna Neopharm Komunardů,25633741,Praha,Praha,komunardu@neopharm.cz,736 500 456,Lékárna,Tier 1
80,Lékárna NIKO,25277961,Hradec Králové,Královéhradecký kraj,niko@ipcnet.cz,"495 262 454, 495 271 656",Lékárna s odb. prac. (LO),Tier 2
80,Lékárna Nová poliklinika Zbraslav,04471423,Praha,Praha,lekarnapz@seznam.cz,257 310 244,Lékárna,Tier 1
80,Lékárna Olšanská,26214920,Praha,Praha,lekarna.olsanska@seznam.cz,271 772 106,Lékárna,Tier 1
80,LÉKÁRNA PATRIOT,07737106,České Budějovice,Jihočeský kraj,lekarnapatriot@centrum.cz,384 388 191,Lékárna,Tier 2
80,Lékárna Povel,26856328,Olomouc,Olomoucký kraj,lekarnapovel@seznam.cz,585 750 040,Lékárna s OOVL,Tier 2
80,LÉKÁRNA PŘED ŠPITÁLEM,26103991,České Budějovice,Jihočeský kraj,lekarnapredspitalem@seznam.cz,734 417 481,Lékárna s OOVL,Tier 2
80,Lékárna Řepy,04075951,Praha,Praha,lekarnarepy@centrum.cz,235 300 556,Lékárna,Tier 1
80,Lékárna Sámova,29150035,Praha,Praha,leksamova@volny.cz,733 608 905,Lékárna,Tier 1
80,Lékárna Sano,28570481,Hradec Králové,Královéhradecký kraj,eshop@mojelekarna.cz,737 994 450,Lékárna (L) s OOVL,Tier 2
80,LÉKÁRNA SANO,25633741,Přerov,Olomoucký kraj,prerov@mojelekarna.cz,581 277 956,Lékárna,Tier 2
80,Lékárna Slunce,29147042,Zlín,Olomoucký kraj,zlin@mojelekarna.cz,577 241 222,Lékárna,Tier 2
80,Lékárna Spielberk,46978437,Brno,Jihomoravský kraj,info@lekarnaspielberk.cz,605 228 838,Lékárna,Tier 1
80,Lékárna Starochodovská,27635279,Praha,Praha,lekstar@seznam.cz,267 911 330,Lékárna,Tier 1
80,Lékárna Stříbrníky,45809607,Ústí nad Labem,Ústecký kraj,lekarna.stribrniky@gmail.com,427 717 213,Lékárna (L),Tier 2
80,Lékárna Studentský dům,69318727,Praha,Praha,lekarna@lekarnasd.cz,222 766 997,Lékárna,Tier 1
80,Lékárna Šibeník,09721754,Olomouc,Olomoucký kraj,info@lekarnasibenik.cz,736 703 255,Lékárna,Tier 2
80,Lékárna Šumavská,06346227,Plzeň,Plzeňský kraj,info@lekarnasumavska.cz,724 380 559,Lékárna,Tier 1
80,Lékárna Terapeut,45195013,Ostrava,Moravskoslezský kraj,slurp@volny.cz,596 747 066,Lékárna,Tier 1
80,Lékárna U Černíků,26948567,Třebíč,Jihomoravský kraj,u_cerniku@quick.cz,568 841 177,Lékárna s OOVL,Tier 2
80,Lékárna U Kostela,25633741,Přerov,Olomoucký kraj,prerov2@mojelekarna.cz,581 738 439,Lékárna,Tier 2
80,Lékárna U krále Jiřího s.r.o.,05604877,Praha,Praha,ukralejiriho@seznam.cz,267 710 831; 775166366,Lékárna,Tier 1
80,Lékárna U Ludmily,48785181,Ostrava,Moravskoslezský kraj,uludmily@tiscali.cz,596 938 806,Lékárna,Tier 1
80,Lékárna U Matky Boží,71080007,Praha,Praha,lekarna.umatkybozi@seznam.cz,222 782 522,Lékárna,Tier 1
80,Lékárna U Nemocnice,25875973,Havířov,Moravskoslezský kraj,lekarnaunemocnicehavirov@seznam.cz,596 811 270,Lékárna,Tier 2
80,Lékárna U Nemocnice,28570481,Tábor,Jihočeský kraj,tabor@mojelekarna.cz,381 231 545,Lékárna,Tier 2
80,LÉKÁRNA U ORLA,49101153,Liberec,Liberecký kraj,"uorla@uorla.eu, info@uorla.com","730 937 633, 733 129 333",Lékárna (L),Tier 2
80,Lékárna U Robina,06552251,Praha,Praha,urobina@seznam.cz,776776037,Lékárna (L),Tier 1
80,LÉKÁRNA U RŮŽE,45237506,Olomouc,Olomoucký kraj,lekarnauruze@seznam.cz,585 313 393,Lékárna s OOVL,Tier 2
80,Lékárna u sv. Ludmily,24155748,Brandýs nad Labem-Stará Boleslav,Středočeský kraj,lekarnaboleslav@seznam.cz,734 854 187,Lékárna s OOVL,Tier 3
80,Lékárna U SVATÉHO PETRA,29274141,Prostějov,Zlínský kraj,janalangerova.vl@seznam.cz,607 165 907,Lékárna,Tier 2
80,Lékárna U Vítka,26872935,Ostrava,Moravskoslezský kraj,vit.sommer@tiscali.cz,596 960 427,Lékárna,Tier 1
80,Lékárna U Zámku,27664180,Bučovice,Jihomoravský kraj,lekarnauzamku@tiscali.cz,"517 333 262 (ZV), 517 380 263",Lékárna s OOVL,Tier 3
80,LÉKÁRNA U ZLATÉ HUSY,60750693,Brno,Jihomoravský kraj,zhusabrno@gmail.com,545 215 622,Lékárna,Tier 1
80,Lékárna U Zlaté koruny,28854772,Žamberk,Pardubický kraj,"lekarna.koruna@zamberk.cz, eshop@kapkazdravi.cz",465 614 366,Lékárna (L),Tier 3
80,Lékárna U zlatého lva,61778508,Plzeň,Plzeňský kraj,jrehulova@centrum.cz,377 423 113,Lékárna,Tier 1
80,Lékárna V Hloubce,64254305,Turnov,Královéhradecký kraj,lekarnavhloubce@lekarenskyholding.cz,481 311 116,Lékárna s OOVL,Tier 3
80,Lékárna v Husovicích,27717631,Brno,Jihomoravský kraj,lekarna.husovice@tiscali.cz,545 574 021,Lékárna,Tier 1
80,Lékárna Vltava,10824383,České Budějovice,Jihočeský kraj,vltava.cb@lekia.cz,383 134 371,Lékárna,Tier 2
80,Lékárna Zdraví Zábřeh,27798062,Zábřeh,Zlínský kraj,lekarna.zdravi@iol.cz,583 455 954,Lékárna s OOVL,Tier 3
80,LEKARNA.CZ,25784684,Chrudim,Pardubický kraj,"dotazy@lekarna.cz, lekarna@lekarna.cz",466 444 233,Lékárna,Tier 3
80,Magistra Lékárna Polská,49826352,Kladno,Středočeský kraj,lekarnapolska@volny.cz,730 840 231,Lékárna,Tier 2
80,Mariánskohorská lékárna,28651456,Ostrava,Moravskoslezský kraj,marianskohorska.lekarna@gmail.com,596 633 177,Lékárna,Tier 1
80,Mariina lékárna,07569173,Horšovský Týn,Plzeňský kraj,lekarna@mariinalekarna.cz,379 422 223,Lékárna,Tier 3
80,MEDILOCO,25204351,Plzeň,Plzeňský kraj,lek.mediloco@seznam.cz,377 524 508,Lékárna,Tier 1
80,Mendelova lékárna s.r.o.,26827085,Nový Jičín,Moravskoslezský kraj,lekarna@mendelovalekarna.cz,556 794 100 - 103,Lékárna s odb. prac. (LO),Tier 3
80,Modrá lékárna,25109022,Kladno,Středočeský kraj,modralekarna@gmail.com,"312 685 021, 727959049",Lékárna s OOVL,Tier 2
80,Nad Knížecí,25137298,Praha,Praha,nadknizeci@centrum.cz,251 564 219,Lékárna,Tier 1
80,Nemocniční lékárna Havířov,00844896,Havířov,Moravskoslezský kraj,lekarna@nemhav.cz,596491189,Nemocniční lékárna,Tier 2
80,"Nemocniční lékárna VFN v Praze, odd. výdeje pro veřejnost II",00064165,Praha,Praha,muzikova.iveta@vfn.cz,224 947 108,Lékárna,Tier 1
80,"Nemocniční lékárna VFN v Praze,odd.výdeje pro veřejnost III",00064165,Praha,Praha,katerina.laubova@vfn.cz,224 966 702,Lékárna,Tier 1
80,Nuselská lékárna,25625667,Praha,Praha,"lekarna@remedis.cz, nuselska.lekarna@seznam.cz",234 091 198,Lékárna,Tier 1
80,Palackého,00879444,Praha,Praha,lekarna.palackeho@seznam.cz,"222 928 220, 224 946 982",Lékárna,Tier 1
80,PHARMGEST spol.s r.o.,46350527,Příbram,Středočeský kraj,lekarna@lekarnapribram.cz,318 621 767,Lékárna s odb. prac. (LO),Tier 2
80,PILULKA,26278375,Brno,Jihomoravský kraj,lekarnapilulka@seznam.cz,545 216 119,Lékárna,Tier 1
80,První-lékárna,63482860,Vracov,Jihomoravský kraj,info@prvni-lekarna.cz,530 330 631,Lékárna,Tier 3
80,Stará lékárna,29056918,Praha,Praha,stara.lekarna@seznam.cz,286 840 363,Lékárna,Tier 1
80,U Jindřicha,64997278,Ostrava,Moravskoslezský kraj,lekarnaujindricha@volny.cz,596 126 787,Lékárna,Tier 1
80,U PALMY,64764249,Praha,Praha,upalmy@seznam.cz,224 220 353,Lékárna,Tier 1
80,U RAJSKÉ ZAHRADY,61281077,Praha,Praha,shulajawad@seznam.cz,281 914 999,Lékárna,Tier 1
80,U Zlaté koruny,46975446,Kyjov,Jihomoravský kraj,kyjov@lekarnakoruna.cz,518 612 160,Lékárna s OOVL,Tier 3
80,Vinoř,27385345,Praha,Praha,lekarnavinor@centrum.cz,286 853 176,Lékárna,Tier 1
75,Alfa,25010450,Duchcov,Ústecký kraj,lekarna_alfa@volny.cz,417 836 291,Lékárna,Tier 3
75,Alma,27618439,Benešov,Středočeský kraj,alma@lekarnaalma.cz,317 725 666,Lékárna,Tier 3
75,Amfora,27478980,Jablonné nad Orlicí,Pardubický kraj,lek.amfora@volny.cz,465 642 303,Lékárna,Tier 3
75,APO Lékárna,22303375,Brno,Jihomoravský kraj,lekarna@group-apo.com,543 331 111,Lékárna,Tier 1
75,ASTER PHARMA,46883088,Sušice,Plzeňský kraj,pravdova@asterpharma.cz,376 524 292,Lékárna,Tier 3
75,BENU Lékárna,49621173,Nové Město nad Metují,Pardubický kraj,novemesto.tgm@benu.cz,705 837 338,Lékárna,Tier 3
75,BENU Lékárna,49621173,Nová Paka,Královéhradecký kraj,novapaka.kotikova@benu.cz,731 638 079,Lékárna,Tier 3
75,BENU Lékárna,49621173,Jablonec nad Nisou,Liberecký kraj,jablonec.ocrynovka@benu.cz,731 638 035,Lékárna,Tier 3
75,BENU Lékárna,49621173,Jindřichův Hradec,Jihočeský kraj,jindrhradec.klasterska@benu.cz,731 638 008,Lékárna,Tier 3
75,BENU Lékárna,49621173,Blovice,Plzeňský kraj,blovice@benu.cz,703 462 288,Lékárna,Tier 3
75,BENU Lékárna,49621173,Český Krumlov,Jihočeský kraj,ckrumlov.ockaufland@benu.cz,731 638 130,Lékárna,Tier 3
75,BENU Lékárna,49621173,Hlinsko,Pardubický kraj,hlinsko.komenskeho@benu.cz,731 638 187,Lékárna,Tier 3
75,BENU Lékárna,49621173,Jablonec nad Nisou,Liberecký kraj,jablonec.ockaufland@benu.cz,731 638 180,Lékárna,Tier 3
75,BENU Lékárna,49621173,Litomyšl,Kraj Vysočina,litomysl.smetanovonam@benu.cz,705 837 334,Lékárna,Tier 3
75,BENU Lékárna,49621173,Hostinné,Pardubický kraj,hostinne.bnemcove@benu.cz,705 837 346,Lékárna,Tier 3
75,BENU Lékárna,49621173,Písek,Jihočeský kraj,pisek.galerie@benu.cz,703 462 204,Lékárna,Tier 3
75,BENU Lékárna,49621173,Vodňany,Jihočeský kraj,vodnany.namesti@benu.cz,731 638 127,Lékárna,Tier 3
75,BENU Lékárna,49621173,Broumov,Pardubický kraj,broumov.mirovenam@benu.cz,703 462 298,Lékárna,Tier 3
75,BENU Lékárna,49621173,Dobruška,Královéhradecký kraj,dobruska.namesti@benu.cz,703 462 205,Lékárna,Tier 3
75,BENU Lékárna,49621173,Trutnov,Pardubický kraj,trutnov.ockaufland@benu.cz,703 462 209,Lékárna,Tier 3
75,BENU Lékárna,49621173,Nymburk,Středočeský kraj,nymburk.ockaufland@benu.cz,703 462 222,Lékárna,Tier 3
75,BENU Lékárna,49621173,Rumburk,Ústecký kraj,rumburk.luznam@benu.cz,731638169,Lékárna,Tier 3
75,BENU Lékárna,49621173,Dvůr Králové nad Labem,Pardubický kraj,dvurkralove.tgmasaryka@benu.cz,731 638 132,Lékárna,Tier 3
75,BENU Lékárna,49621173,Stráž pod Ralskem,Liberecký kraj,straz.pionyru@benu.cz,731 638 003,Lékárna,Tier 3
75,BENU Lékárna,49621173,Týniště nad Orlicí,Královéhradecký kraj,tyniste.namesti@benu.cz,703 462 236,Lékárna,Tier 3
75,BENU Lékárna,49621173,Louny,Ústecký kraj,louny.namesti@benu.cz,703 462 203,Lékárna,Tier 3
75,BENU Lékárna,49621173,Jaroměř,Pardubický kraj,jaromer.ockaufland@benu.cz,703 462 263,Lékárna,Tier 3
75,BENU Lékárna,49621173,Rokycany,Plzeňský kraj,rokycany.ockaufland@benu.cz,703 462 269,Lékárna,Tier 3
75,BENU Lékárna,49621173,Kutná Hora,Středočeský kraj,kutnahora.vnamesti@benu.cz,703 462 264,Lékárna,Tier 3
75,BENU Lékárna,49621173,Jičín,Královéhradecký kraj,jicin.husova@benu.cz,731 638 078,Lékárna,Tier 3
75,BENU Lékárna,49621173,Šternberk,Zlínský kraj,sternberk.nadrazni@benu.cz,731 638 027,Lékárna,Tier 3
75,BENU Lékárna,49621173,Uničov,Zlínský kraj,unicov.plzenska@benu.cz,731 638 029,Lékárna,Tier 3
75,BENU Lékárna,49621173,Rožnov pod Radhoštěm,Olomoucký kraj,roznov.bayerova@benu.cz,731 638 153,Lékárna,Tier 3
75,BENU Lékárna,49621173,Beroun,Středočeský kraj,beroun.ockaufland@benu.cz,703 462 239,Lékárna,Tier 3
75,BENU Lékárna,49621173,Poděbrady,Středočeský kraj,podebrady.ockaufland@benu.cz,703 462 252,Lékárna,Tier 3
75,BENU Lékárna,49621173,Hostinné,Pardubický kraj,hostinne.postovni@benu.cz,703 462 223,Lékárna,Tier 3
75,BENU Lékárna,26343738,Ostrov,Karlovarský kraj,ostrov.hlavni@benu.cz,353 822 088,Lékárna,Tier 3
75,BENU Lékárna,49621173,Vrchlabí,Pardubický kraj,vrchlabi2@benu.cz,731 638 104,Lékárna,Tier 3
75,BENU Lékárna,49621173,Zápy,Středočeský kraj,brandys.octesco@benu.cz,731 638 183,Lékárna,Tier 3
75,BENU Lékárna,49621173,Trhové Sviny,Jihočeský kraj,tsviny.husova@benu.cz,731 638 140,Lékárna,Tier 3
75,BENU Lékárna,49621173,Prachatice,Jihočeský kraj,prachatice.ockaufland@benu.cz,731 638 141,Lékárna,Tier 3
75,BENU Lékárna,49621173,Rychnov nad Kněžnou,Královéhradecký kraj,rychnov.ockaufland@benu.cz,731 638 161,Lékárna,Tier 3
75,BENU Lékárna,49621173,Velké Meziříčí,Kraj Vysočina,velkemezirici.ockaufland@benu.cz,731 638 163,Lékárna,Tier 3
75,BENU Lékárna,49621173,Kyjov,Jihomoravský kraj,kyjov.ockaufland@benu.cz,731 638 162,Lékárna,Tier 3
75,BENU Lékárna,49621173,Rumburk,Ústecký kraj,rumburk.tr9kvetna@benu.cz,731 638 170,Lékárna,Tier 3
75,BENU Lékárna,49621173,Otrokovice,Olomoucký kraj,otrokovice.ockaufland@benu.cz,731 638 114,Lékárna,Tier 3
75,BENU Lékárna,49621173,Stříbro,Plzeňský kraj,stribro@benu.cz,731 638 111,Lékárna,Tier 3
75,BENU Lékárna,49621173,Třinec,Moravskoslezský kraj,trinec.ockaufland@benu.cz,731 638 175,Lékárna,Tier 3
75,BENU Lékárna,49621173,Litvínov,Ústecký kraj,litvinov.poliklinikakpl@benu.cz,731 638 041,Lékárna,Tier 3
75,BENU Lékárna,49621173,Nepomuk,Plzeňský kraj,nepomuk.navinici@benu.cz,731 638 195,Lékárna,Tier 3
75,BENU Lékárna,49621173,Roudnice nad Labem,Ústecký kraj,roudnice.ockaufland@benu.cz,731 638 159,Lékárna,Tier 3
75,BENU Lékárna,49621173,Rakovník,Středočeský kraj,rakovnik.husovonam@benu.cz,731 638 017,Lékárna,Tier 3
75,BENU Lékárna,49621173,Louny,Ústecký kraj,louny.ockaufland@benu.cz,703 462 241,Lékárna,Tier 3
75,BENU Lékárna,49621173,Holice,Pardubický kraj,holice.hradecka@benu.cz,703 462 286,Lékárna,Tier 3
75,BENU Lékárna,49621173,Přelouč,Pardubický kraj,prelouc.28rijna@benu.cz,705 837 312,Lékárna,Tier 3
75,BENU Lékárna,49621173,Pelhřimov,Jihočeský kraj,pelhrimov.svatovitskenam@benu.cz,731 638 118,Lékárna,Tier 3
75,BENU Lékárna,49621173,Mariánské Lázně,Karlovarský kraj,marlazne.tyrsova@benu.cz,731 638 094,Lékárna,Tier 3
75,BENU Lékárna,49621173,Hrádek nad Nisou,Liberecký kraj,hradek.revolucni@benu.cz,731 638 093,Lékárna,Tier 3
75,BENU Lékárna,49621173,Šternberk,Zlínský kraj,sternberk.csa@benu.cz,731 638 026,Lékárna,Tier 3
75,BENU Lékárna,27850986,Frýdek-Místek,Moravskoslezský kraj,"fm.novodvorska@benu.cz, lslezska@volny.cz",558 621 148,Lékárna,Tier 2
75,BENU Lékárna,49621173,Litovel,Zlínský kraj,litovel.1maje@benu.cz,731 638 028,Lékárna,Tier 3
75,BENU Lékárna,49621173,Jablonec nad Nisou,Liberecký kraj,jablonec.dolninamesti@benu.cz,731 638 067,Lékárna,Tier 3
75,BENU Lékárna,49621173,Cheb,Karlovarský kraj,cheb.svobody@benu.cz,731 638 044,Lékárna,Tier 3
75,BENU Lékárna,49621173,Prachatice,Jihočeský kraj,prachatice.primatorska@benu.cz,731 638 112,Lékárna,Tier 3
75,BENU Lékárna,49621173,Jičín,Královéhradecký kraj,jicin.jungmannova@benu.cz,731 638 091,Lékárna,Tier 3
75,BENU Lékárna,49621173,Kolín,Středočeský kraj,kolin.ocfuturum@benu.cz,731 638 006,Lékárna,Tier 3
75,BENU Lékárna,01486225,Jesenice,Středočeský kraj,jesenice.ocalbert@benu.cz,705 837 335,Lékárna,Tier 3
75,BENU Lékárna,49621173,Šternberk,Zlínský kraj,sternberk.octesco@benu.cz,731 638 098,Lékárna,Tier 3
75,BENU Lékárna,49621173,Vyškov,Jihomoravský kraj,vyskov.octesco@benu.cz,731 638 137,Lékárna,Tier 3
75,BENU Lékárna,49621173,Vodňany,Jihočeský kraj,vodnany.jiraskova@benu.cz,731 638 126,Lékárna,Tier 3
75,BENU Lékárna,49621173,Jablonec nad Nisou,Liberecký kraj,jablonec.prazska@benu.cz,731 638 001,Lékárna,Tier 3
75,BENU Lékárna,49621173,Litvínov,Ústecký kraj,litvinov.octesco@benu.cz,731 638 131,Lékárna,Tier 3
75,BENU Lékárna,49621173,Kroměříž,Olomoucký kraj,kromeriz.octesco@benu.cz,731 638 138,Lékárna,Tier 3
75,BENU Lékárna,49621173,Česká Lípa,Liberecký kraj,clipa.ocalbert@benu.cz,731 638 042,Lékárna,Tier 3
75,BENU Lékárna,49621173,Holešov,Olomoucký kraj,holesov.octesco@benu.cz,731 638 136,Lékárna,Tier 3
75,BENU Lékárna,26343738,Ostrov,Karlovarský kraj,ostrov.poliklinika@benu.cz,353 821 390,Lékárna,Tier 3
75,BENU Lékárna,26343738,Ostrov,Karlovarský kraj,ostrov.lidicka@benu.cz,353 612 556,Lékárna,Tier 3
75,BENU Lékárna Břeclav,49621173,Břeclav,Jihomoravský kraj,breclav.octesco@benu.cz,731 638 121,Lékárna,Tier 3
75,BENU Lékárna Hippokrates,28267311,Boskovice,Jihomoravský kraj,boskovice.lidicka@benu.cz,702 707 773,Lékárna,Tier 3
75,BENU Lékárna Medila,17930855,Pardubice,Pardubický kraj,lekarna.medila@seznam.cz,605 963 512,Lékárna,Tier 2
75,BENU Lékárna Na náměstí,26126362,Čelákovice,Středočeský kraj,celakovice@benu.cz,314007177,Lékárna,Tier 3
75,"BENU Lékárna, OC Avion II",49621173,Ostrava,Moravskoslezský kraj,ostrava.ocavion2@benu.cz,703 462 260,Lékárna,Tier 1
75,"BENU Lékárna, OC BřecLOVE",49621173,Břeclav,Jihomoravský kraj,breclav.ocbreclove@benu.cz,731 638 186,Lékárna,Tier 3
75,"BENU Lékárna, OC Kaufland",49621173,Kuřim,Jihomoravský kraj,kurim.ockaufland@benu.cz,731 638 190,Lékárna,Tier 3
75,BENU-Hlubocká lékárna,28133374,Hluboká nad Vltavou,Jihočeský kraj,hluboka@benu.cz,387 965 332,Lékárna,Tier 3
75,Brodská lékárna,17209919,Uherský Brod,Jihomoravský kraj,brodskalekarna@seznam.cz,572632020,Lékárna,Tier 3
75,Březová,65529111,Březová,Karlovarský kraj,streskova@volny.cz,"352 661 277, 731 721 051",Lékárna,Tier 3
75,Budějovická lékárna s.r.o.,29269288,Moravské Budějovice,Jihomoravský kraj,lekarna@budejovickalekarna.cz,"565 555 825, 728 834 750",Lékárna,Tier 3
75,Centrum,26172925,Mělník,Středočeský kraj,melnik.namestikarlaIV@lekarnalemon.cz,315626517,Lékárna,Tier 3
75,"Detašované pracoviště zásob, výdeje a přípravy léčiv",00844641,Krnov,Zlínský kraj,"lekarna@szzkrnov.cz, vasirova.katerina@szzkrnov.cz",554 690 486,Lékárna,Tier 3
75,"Devětsil JST, s.r.o.",25216791,Zliv,Jihočeský kraj,zliv@devetsil.cz,387 993 534,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Frenštát pod Radhoštěm,Moravskoslezský kraj,frenstat@drmax.cz,225574170,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Valašské Meziříčí,Olomoucký kraj,valmez2@drmax.cz,225574101,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Uherský Brod,Jihomoravský kraj,uhbrod@drmax.cz,225574074,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Bílina,Ústecký kraj,lek557@drmax.cz,225 574 557,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Domažlice,Plzeňský kraj,LEK681@drmax.cz,225 574 681,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Blatná,Jihočeský kraj,blatna@drmax.cz,"225 574 211, 383 420 723",Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Ostrov,Karlovarský kraj,ostrov.jachymovska@drmax.cz,225 574 561,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Soběslav,Jihočeský kraj,lek566@drmax.cz,382909906,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Vsetín,Olomoucký kraj,vsetin.smetanova902@drmax.cz,"225 574 536, 703 822 862",Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Uherský Brod,Jihomoravský kraj,lek290@drmax.cz,225574290,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Kamenice nad Lipou,Jihočeský kraj,"kamenicenadlipou@drmax.cz, kamenicenadlipou@drmax.cz","225 574 592, 565 434 373",Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Hranice,Olomoucký kraj,hranice@drmax.cz,225574059,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Žatec,Ústecký kraj,zatec@drmax.cz,225574050,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Klatovy,Plzeňský kraj,klatovy.sumavska@drmax.cz,225574217,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Třinec,Moravskoslezský kraj,trinec@drmax.cz,225574240,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Aš,Karlovarský kraj,LEK751@drmax.cz,225 574 751,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Kralovice,Plzeňský kraj,LEK758@drmax.cz,225574758,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Plasy,Plzeňský kraj,LEK756@drmax.cz,225 574 756,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Starý Plzenec,Plzeňský kraj,LEK757@drmax.cz,225 574 757,Lékárna,Tier 3
75,Dr. Max LÉKÁRNA,28511298,Chotíkov,Plzeňský kraj,chotikov@drmax.cz,225 574 578,Lékárna,Tier 3
